经营者年龄,年龄分组描述,婚姻状态,户籍类型,本地居住年限,经营类型,资产等级,住房所有权,资产持有年限,贷款金额_万元,贷款金额分组描述,贷款期限_月,还款负担等级,其他负债_万元,贷款资产比,征信等级,行内评分,历史贷款笔数,账户活跃度,储蓄账户等级,稳定性评分,违约概率,风险评分,风险等级,重庆三农客户评分,客户等级,柑橘产业细分,是否违约,反洗钱行业分类,企业名称,风险特征描述
26,青壮年主力(25-34岁),其他,本地户籍,2,水果种植,1,自有房产,3,5.38,小型贷款(5-20万),12,2,0.015,0.489090909,2,2,1,4,1,2,0.099922776,9.992277587,中低风险,90.00772241,优质客户,传统散户种植,0,农业种植/养殖,吉林昌农产品农业开发有限公司_0488,企业名称：吉林昌农产品农业开发有限公司_0488；所属行业：农业种植/养殖；资产规模等级：1.00；贷款金额（万元）：5.38；贷款期限（月）：12.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中低风险；预测违约概率：0.10；综合风险得分：9.99；历史违约记录：0.00
45,成熟经营者(45-54岁),已婚,本地户籍,3,畜禽养殖,2,自有房产,2,17.635,小型贷款(5-20万),12,2,0.015,0.839761905,2,1,1,4,5,3,0.028940609,2.894060882,低风险,97.10593912,优质客户,非柑橘产业,0,教育培训机构,安徽顺农产品餐饮管理有限公司_0489,企业名称：安徽顺农产品餐饮管理有限公司_0489；所属行业：教育培训机构；资产规模等级：2.00；贷款金额（万元）：17.64；贷款期限（月）：12.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.03；综合风险得分：2.89；历史违约记录：0.00
33,青壮年主力(25-34岁),已婚,本地户籍,1,水果种植,1,自有房产,2,10.255,小型贷款(5-20万),18,4,0.015,0.932272727,2,2,1,4,1,3,0.115978667,11.59786673,中低风险,88.40213327,优质客户,传统散户种植,0,文化艺术/广告传媒,甘肃昌农产品旅游开发有限公司_0490,企业名称：甘肃昌农产品旅游开发有限公司_0490；所属行业：文化艺术/广告传媒；资产规模等级：1.00；贷款金额（万元）：10.26；贷款期限（月）：18.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中低风险；预测违约概率：0.12；综合风险得分：11.60；历史违约记录：0.00
42,中年骨干(35-44岁),已婚,本地户籍,4,水果种植,2,自有房产,5,16.655,小型贷款(5-20万),12,2,0.01,0.793095238,4,2,1,4,1,3,0.047199413,4.719941299,低风险,95.2800587,优质客户,传统散户种植,0,教育培训机构,湖北源种植农业开发有限公司_0491,企业名称：湖北源种植农业开发有限公司_0491；所属行业：教育培训机构；资产规模等级：2.00；贷款金额（万元）：16.66；贷款期限（月）：12.00；还款负担水平：2.00；征信评分等级：4.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.05；综合风险得分：4.72；历史违约记录：0.00
31,青壮年主力(25-34岁),已婚,本地户籍,1,水果种植,2,自有房产,4,15.52,小型贷款(5-20万),18,3,0.005,0.739047619,0,2,1,1,1,3,0.761195603,76.11956028,高风险,23.88043972,关注客户,传统散户种植,0,跨境贸易/进出口公司,青海顺投资资产管理有限公司_0492,企业名称：青海顺投资资产管理有限公司_0492；所属行业：跨境贸易/进出口公司；资产规模等级：2.00；贷款金额（万元）：15.52；贷款期限（月）：18.00；还款负担水平：3.00；征信评分等级：0.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.76；综合风险得分：76.12；历史违约记录：0.00
46,成熟经营者(45-54岁),其他,本地户籍,3,水果种植,1,自有房产,5,13.055,小型贷款(5-20万),24,4,0.015,1.186818182,4,2,2,4,1,2,0.075597045,7.559704517,低风险,92.44029548,优质客户,传统散户种植,0,教育培训机构,天津通养殖旅游开发有限公司_0493,企业名称：天津通养殖旅游开发有限公司_0493；所属行业：教育培训机构；资产规模等级：1.00；贷款金额（万元）：13.05；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.08；综合风险得分：7.56；历史违约记录：0.00
54,成熟经营者(45-54岁),已婚,本地户籍,3,水果种植,1,自有房产,5,7.045,小型贷款(5-20万),12,4,0.015,0.640454545,4,2,1,1,1,3,0.241206408,24.12064083,中风险,75.87935917,良好客户,传统散户种植,0,制造业（含加工）,宁夏兴信息实业有限公司_0494,企业名称：宁夏兴信息实业有限公司_0494；所属行业：制造业（含加工）；资产规模等级：1.00；贷款金额（万元）：7.04；贷款期限（月）：12.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：中风险；预测违约概率：0.24；综合风险得分：24.12；历史违约记录：0.00
26,青壮年主力(25-34岁),其他,本地户籍,3,水果种植,2,自有房产,4,6.555,小型贷款(5-20万),24,4,0.015,0.312142857,2,2,1,4,2,2,0.173871991,17.38719906,中风险,82.61280094,优质客户,传统散户种植,0,物流/运输业,江苏兴工程运输有限公司_0495,企业名称：江苏兴工程运输有限公司_0495；所属行业：物流/运输业；资产规模等级：2.00；贷款金额（万元）：6.55；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中风险；预测违约概率：0.17；综合风险得分：17.39；历史违约记录：0.00
29,青壮年主力(25-34岁),其他,本地户籍,2,水果种植,1,租赁房产,4,10.54,小型贷款(5-20万),6,2,0.015,0.958181818,2,2,1,4,1,1,0.077482892,7.748289224,低风险,92.25171078,优质客户,传统散户种植,0,农业种植/养殖,山东达种植健康管理有限公司_0496,企业名称：山东达种植健康管理有限公司_0496；所属行业：农业种植/养殖；资产规模等级：1.00；贷款金额（万元）：10.54；贷款期限（月）：6.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.08；综合风险得分：7.75；历史违约记录：0.00
43,中年骨干(35-44岁),已婚,本地户籍,4,水果种植,2,自有房产,4,20.21,中型贷款(20-50万),24,3,0.015,0.962380952,4,2,2,4,5,3,0.033890252,3.389025174,低风险,96.61097483,优质客户,传统散户种植,0,公共事业/市政服务,上海隆农产品教育科技有限公司_0497,企业名称：上海隆农产品教育科技有限公司_0497；所属行业：公共事业/市政服务；资产规模等级：2.00；贷款金额（万元）：20.21；贷款期限（月）：24.00；还款负担水平：3.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.03；综合风险得分：3.39；历史违约记录：0.00
38,中年骨干(35-44岁),已婚,本地户籍,2,粮油种植,2,自有房产,1,4.63,微型贷款(5万以下),12,1,0.015,0.22047619,4,2,1,4,1,3,0.034110142,3.411014188,低风险,96.58898581,优质客户,非柑橘产业,0,教育培训机构,宁夏鑫农产品专业合作社_0498,企业名称：宁夏鑫农产品专业合作社_0498；所属行业：教育培训机构；资产规模等级：2.00；贷款金额（万元）：4.63；贷款期限（月）：12.00；还款负担水平：1.00；征信评分等级：4.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.03；综合风险得分：3.41；历史违约记录：0.00
35,中年骨干(35-44岁),其他,本地户籍,1,水果种植,1,自有房产,5,8.4,小型贷款(5-20万),12,3,0.015,0.763636364,2,2,1,1,3,2,0.339580188,33.95801882,中高风险,66.04198118,良好客户,传统散户种植,0,典当行/拍卖行,福建达科技投资有限公司_0499,企业名称：福建达科技投资有限公司_0499；所属行业：典当行/拍卖行；资产规模等级：1.00；贷款金额（万元）：8.40；贷款期限（月）：12.00；还款负担水平：3.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：中高风险；预测违约概率：0.34；综合风险得分：33.96；历史违约记录：0.00
28,青壮年主力(25-34岁),其他,本地户籍,2,水果种植,1,自有房产,2,6.245,小型贷款(5-20万),24,4,0.015,0.567727273,2,2,1,4,1,2,0.184936265,18.49362651,中风险,81.50637349,优质客户,传统散户种植,0,制造业（含加工）,福建兴物流物流有限公司_0500,企业名称：福建兴物流物流有限公司_0500；所属行业：制造业（含加工）；资产规模等级：1.00；贷款金额（万元）：6.25；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中风险；预测违约概率：0.18；综合风险得分：18.49；历史违约记录：0.00
27,青壮年主力(25-34岁),其他,本地户籍,3,水果种植,2,自有房产,4,12.315,小型贷款(5-20万),24,4,0.015,0.586428571,4,2,2,4,2,2,0.076106551,7.610655117,低风险,92.38934488,优质客户,传统散户种植,0,文化艺术/广告传媒,北京盛农业个体工商户_0501,企业名称：北京盛农业个体工商户_0501；所属行业：文化艺术/广告传媒；资产规模等级：2.00；贷款金额（万元）：12.31；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.08；综合风险得分：7.61；历史违约记录：0.00
51,成熟经营者(45-54岁),已婚,本地户籍,2,水果种植,2,自有房产,4,7.975,小型贷款(5-20万),6,3,0.015,0.379761905,2,1,1,4,1,3,0.088414811,8.841481103,低风险,91.1585189,优质客户,传统散户种植,0,医疗卫生服务,浙江恒种植专业合作社_0502,企业名称：浙江恒种植专业合作社_0502；所属行业：医疗卫生服务；资产规模等级：2.00；贷款金额（万元）：7.97；贷款期限（月）：6.00；还款负担水平：3.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.09；综合风险得分：8.84；历史违约记录：0.00
33,青壮年主力(25-34岁),单身,本地户籍,2,水果种植,1,自有房产,3,10.29,小型贷款(5-20万),24,4,0.015,0.935454545,4,2,2,4,1,2,0.080169828,8.01698279,低风险,91.98301721,优质客户,传统散户种植,0,文化艺术/广告传媒,江苏通园艺种养专业合作社_0503,企业名称：江苏通园艺种养专业合作社_0503；所属行业：文化艺术/广告传媒；资产规模等级：1.00；贷款金额（万元）：10.29；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.08；综合风险得分：8.02；历史违约记录：0.00
38,中年骨干(35-44岁),已婚,本地户籍,3,畜禽养殖,3,自有房产,4,39.07,中型贷款(20-50万),24,3,0.015,1.260322581,2,2,1,4,1,3,0.205363809,20.53638094,中风险,79.46361906,良好客户,非柑橘产业,0,建筑施工/工程承包,甘肃通服务新能源有限公司_0504,企业名称：甘肃通服务新能源有限公司_0504；所属行业：建筑施工/工程承包；资产规模等级：3.00；贷款金额（万元）：39.07；贷款期限（月）：24.00；还款负担水平：3.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中风险；预测违约概率：0.21；综合风险得分：20.54；历史违约记录：0.00
30,青壮年主力(25-34岁),其他,本地户籍,2,水果种植,1,租赁房产,5,8.7,小型贷款(5-20万),6,2,0.015,0.790909091,4,2,2,4,1,1,0.061224504,6.122450436,低风险,93.87754956,优质客户,传统散户种植,0,农业种植/养殖,北京兴农业文化传播有限公司_0505,企业名称：北京兴农业文化传播有限公司_0505；所属行业：农业种植/养殖；资产规模等级：1.00；贷款金额（万元）：8.70；贷款期限（月）：6.00；还款负担水平：2.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.06；综合风险得分：6.12；历史违约记录：0.00
38,中年骨干(35-44岁),已婚,本地户籍,2,水果种植,1,自有房产,5,6.2,小型贷款(5-20万),12,4,0.015,0.563636364,4,2,2,4,5,3,0.024842023,2.484202283,低风险,97.51579772,优质客户,传统散户种植,0,文化艺术/广告传媒,辽宁恒生态个体经营_0506,企业名称：辽宁恒生态个体经营_0506；所属行业：文化艺术/广告传媒；资产规模等级：1.00；贷款金额（万元）：6.20；贷款期限（月）：12.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.02；综合风险得分：2.48；历史违约记录：0.00
46,成熟经营者(45-54岁),已婚,本地户籍,4,畜禽养殖,2,自有房产,3,34.21,中型贷款(20-50万),24,2,0.015,1.629047619,4,1,2,4,5,3,0.02347222,2.347222042,低风险,97.65277796,优质客户,非柑橘产业,0,文化艺术/广告传媒,湖北源农业文化传播有限公司_0507,企业名称：湖北源农业文化传播有限公司_0507；所属行业：文化艺术/广告传媒；资产规模等级：2.00；贷款金额（万元）：34.21；贷款期限（月）：24.00；还款负担水平：2.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.02；综合风险得分：2.35；历史违约记录：0.00
